Ingredient,Country,Claim Category,Allowed Claims,Dosage,Health claim pending European authorisation,Claim Use Notes
Manganese Sulfate,Belgium,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Austria,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Sweden,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Norway,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Denmark,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Portugal,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Greece,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Hungary,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Czechia,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Poland,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Romania,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Slovakia,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Bulgaria,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Sulfate,Slovenia,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,Manganese NRV = 2 mg/day → 15 % = 0.30 mg elemental Mn,NaN,NaN
Manganese Gluconate,Netherlands,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Germany,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,France,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Spain,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Italy,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Belgium,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Austria,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Sweden,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Norway,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Denmark,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Portugal,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Greece,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Hungary,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Czechia,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Poland,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Romania,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Slovakia,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Bulgaria,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Manganese Gluconate,Slovenia,NaN,Manganese contributes to normal energy‑yielding metabolism.\nManganese contributes to protection of cells from oxidative stress.\nManganese contributes to maintenance of normal bones.\nManganese contributes to normal formation of connective tissue.,"Mn in Mn‑gluconate ≈ 12 % →
 0.30 mg ÷ 0.12 ≈ 2.5 mg manganese gluconate",NaN,NaN
Fluoride (Sodium Fluoride),Netherlands,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Germany,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),France,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Spain,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Italy,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Belgium,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Austria,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Sweden,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Norway,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Denmark,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Portugal,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Greece,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Hungary,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Czechia,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Poland,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Romania,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Slovakia,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Bulgaria,NaN,NaN,NaN,NaN,NaN
Fluoride (Sodium Fluoride),Slovenia,NaN,NaN,NaN,NaN,NaN
Iodine (Potassium Iodide),Netherlands,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
Iodine (Potassium Iodide),Germany,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
Iodine (Potassium Iodide),France,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
Iodine (Potassium Iodide),Spain,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
Iodine (Potassium Iodide),Italy,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
Iodine (Potassium Iodide),Belgium,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
Iodine (Potassium Iodide),Austria,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
Iodine (Potassium Iodide),Sweden,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
Iodine (Potassium Iodide),Norway,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
Iodine (Potassium Iodide),Denmark,NaN,Iodine contributes to normal production of thyroid hormones and normal thyroid function.\nIodine contributes to normal cognitive function.\nIodine contributes to normal growth of children.,150 µg/day → 15 % = 22.5 µg elemental,NaN,NaN
